CASE,RAD?,TRIM?,MACH,RE,BETA,PHI,SREF,XCG,XMRP,LREF,LATREF,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,DEFL_1_5,DEFL_1_6,DEFL_1_7,DEFL_1_8,ALPHA,CN法向力系数,CM俯仰力矩系数,CA轴向力系数,CA_0B,CA_FB,CY侧向力系数,CLN偏航力矩系数,CLL,CL升力系数,CD阻力系数,CL/CD,X-C.P.,CNA,CMA,BA_CN,BA_CM,BA_CA,BA_CY,BA_CLN,BA_CLL,BA_CL,BA_CD,BA_CL/CD,BA_X-C.P.,BA_CNA,BA_CMA,CYB,CLNB,CLLB,BA_CYB,BA_CLNB,BA_CLLB
1,0,0,0.6,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0533,0.0824,0.1053,0.0998,0.1053,-0.1333,0.2062,0,-0.0514,0.1062,-0.4843,-1.5472,0.0537,-0.0833,-0.0055,-0.07,0.0953,-0.0138,-0.1751,0,-0.0039,0.0954,-0.0406,12.6499,0.0056,0.0699,0,0,0,0,0,0
1,0,0,0.6,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0266,0.0411,0.1057,0.1002,0.1057,-0.1329,0.2054,0,-0.0257,0.1059,-0.2424,-1.5455,0.0533,-0.0824,-0.0027,-0.035,0.0953,-0.0137,-0.1751,0,-0.0019,0.0953,-0.0201,12.7532,0.0055,0.07,0,0,0,0,0,0
1,0,0,0.6,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.1058,0.1003,0.1058,-0.1328,0.2051,0,0,0.1058,0,-0.6017,0.0532,-0.0822,0,0,0.0953,-0.0137,-0.1751,0,0,0.0953,0,12.7917,0.0055,0.07,0,0,0,0,0,0
1,0,0,0.6,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0266,-0.0411,0.1057,0.1002,0.1057,-0.1329,0.2054,0,0.0257,0.1059,0.2424,-1.5455,0.0533,-0.0824,0.0027,0.035,0.0953,-0.0137,-0.1751,0,0.0019,0.0953,0.0201,12.7532,0.0055,0.07,0,0,0,0,0,0
1,0,0,0.6,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.0533,-0.0824,0.1053,0.0998,0.1053,-0.1333,0.2062,0,0.0514,0.1062,0.4843,-1.5472,0.0537,-0.0833,0.0055,0.07,0.0953,-0.0138,-0.1751,0,0.0039,0.0954,0.0406,12.6499,0.0056,0.0699,0,0,0,0,0,0
1,0,0,0.6,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0802,-0.1244,0.1048,0.0993,0.1048,-0.1338,0.2075,0,0.0775,0.1068,0.7252,-1.5507,0.0542,-0.0848,0.0084,0.1049,0.0953,-0.014,-0.175,0,0.0059,0.0955,0.0617,12.5101,0.0058,0.0699,0,0,0,0,0,0
1,0,0,0.6,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1075,-0.1673,0.104,0.0985,0.104,-0.1344,0.2091,0,0.1038,0.1077,0.9643,-1.5559,0.0548,-0.0865,0.0113,0.1398,0.0953,-0.0141,-0.1749,0,0.008,0.0956,0.0834,12.3639,0.0059,0.0698,0,0,0,0,0,0
1,0,0,0.6,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.135,-0.2109,0.103,0.0974,0.103,-0.135,0.2109,0,0.1304,0.1087,1.1993,-1.5617,0.0551,-0.0879,0.0143,0.1747,0.0953,-0.0143,-0.1747,0,0.0101,0.0958,0.1055,12.234,0.0057,0.0697,0,0,0,0,0,0
1,0,0,0.6,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.1626,-0.2552,0.1017,0.0962,0.1017,-0.1355,0.2128,0,0.157,0.1101,1.426,-1.57,0.0522,-0.0827,0.017,0.2095,0.0953,-0.0142,-0.1746,0,0.012,0.0961,0.125,12.3122,0.0045,0.0699,0,0,0,0,0,0
1,0,0,0.6,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.1873,-0.2936,0.1005,0.095,0.1005,-0.1339,0.2102,0,0.1808,0.1117,1.6177,-1.5679,0.0502,-0.0821,0.0187,0.2446,0.0953,-0.0134,-0.1746,0,0.0129,0.0963,0.1339,13.0492,0.0025,0.0702,0,0,0,0,0,0
1,0,0,0.6,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2127,-0.3373,0.099,0.0934,0.099,-0.1331,0.2115,0,0.2053,0.1135,1.808,-1.5855,0.0517,-0.0926,0.0195,0.2798,0.0954,-0.0122,-0.1747,0,0.0128,0.0965,0.1331,14.3208,0.0007,0.0705,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2169,0.3515,0.1006,0.0951,0.1006,-0.1357,0.2204,0,-0.2094,0.1155,-1.813,-1.6202,0.0525,-0.0953,-0.0195,-0.2798,0.0973,-0.0122,-0.1747,0,-0.0127,0.0985,-0.129,14.3208,0.0007,0.0705,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.1911,0.3065,0.1023,0.0968,0.1023,-0.1366,0.2194,0,-0.1845,0.1138,-1.6213,-1.6037,0.051,-0.0848,-0.0187,-0.2446,0.0974,-0.0134,-0.1746,0,-0.0128,0.0984,-0.1297,13.0492,0.0025,0.0702,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.166,0.2666,0.1037,0.0982,0.1037,-0.1383,0.2223,0,-0.1603,0.1122,-1.4288,-1.6066,0.0531,-0.0857,-0.017,-0.2095,0.0975,-0.0142,-0.1746,0,-0.0119,0.0983,-0.121,12.3122,0.0045,0.0699,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.138,0.2207,0.105,0.0995,0.105,-0.138,0.2207,0,-0.1333,0.1109,-1.2019,-1.5996,0.0561,-0.0913,-0.0143,-0.1747,0.0976,-0.0143,-0.1747,0,-0.01,0.0981,-0.102,12.234,0.0057,0.0697,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1099,0.1753,0.106,0.1006,0.106,-0.1374,0.2191,0,-0.1061,0.1098,-0.9667,-1.595,0.0559,-0.0901,-0.0113,-0.1398,0.0976,-0.0141,-0.1749,0,-0.0079,0.098,-0.0806,12.3639,0.0059,0.0698,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0821,0.1306,0.1069,0.1014,0.1069,-0.1369,0.2178,0,-0.0793,0.109,-0.7273,-1.5909,0.0554,-0.0887,-0.0084,-0.1049,0.0977,-0.014,-0.175,0,-0.0058,0.0979,-0.0596,12.5101,0.0058,0.0699,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0545,0.0866,0.1075,0.102,0.1075,-0.1364,0.2167,0,-0.0527,0.1084,-0.4857,-1.5882,0.0549,-0.0874,-0.0055,-0.07,0.0977,-0.0138,-0.1751,0,-0.0038,0.0978,-0.0391,12.6499,0.0056,0.0699,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0272,0.0432,0.1078,0.1024,0.1078,-0.1361,0.2159,0,-0.0263,0.1081,-0.2431,-1.587,0.0545,-0.0866,-0.0027,-0.035,0.0977,-0.0137,-0.1751,0,-0.0019,0.0978,-0.0194,12.7532,0.0055,0.07,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.108,0.1025,0.108,-0.136,0.2157,0,0,0.108,0,-1.5244,0.0544,-0.0864,0,0,0.0977,-0.0137,-0.1751,0,0,0.0977,0,12.7917,0.0055,0.07,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0272,-0.0432,0.1078,0.1024,0.1078,-0.1361,0.2159,0,0.0263,0.1081,0.2431,-1.587,0.0545,-0.0866,0.0027,0.035,0.0977,-0.0137,-0.1751,0,0.0019,0.0978,0.0194,12.7532,0.0055,0.07,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.0545,-0.0866,0.1075,0.102,0.1075,-0.1364,0.2167,0,0.0527,0.1084,0.4857,-1.5882,0.0549,-0.0874,0.0055,0.07,0.0977,-0.0138,-0.1751,0,0.0038,0.0978,0.0391,12.6499,0.0056,0.0699,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0821,-0.1306,0.1069,0.1014,0.1069,-0.1369,0.2178,0,0.0793,0.109,0.7273,-1.5909,0.0554,-0.0887,0.0084,0.1049,0.0977,-0.014,-0.175,0,0.0058,0.0979,0.0596,12.5101,0.0058,0.0699,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1099,-0.1753,0.106,0.1006,0.106,-0.1374,0.2191,0,0.1061,0.1098,0.9667,-1.595,0.0559,-0.0901,0.0113,0.1398,0.0976,-0.0141,-0.1749,0,0.0079,0.098,0.0806,12.3639,0.0059,0.0698,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.138,-0.2207,0.105,0.0995,0.105,-0.138,0.2207,0,0.1333,0.1109,1.2019,-1.5996,0.0561,-0.0913,0.0143,0.1747,0.0976,-0.0143,-0.1747,0,0.01,0.0981,0.102,12.234,0.0057,0.0697,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.166,-0.2666,0.1037,0.0982,0.1037,-0.1383,0.2223,0,0.1603,0.1122,1.4288,-1.6066,0.0531,-0.0857,0.017,0.2095,0.0975,-0.0142,-0.1746,0,0.0119,0.0983,0.121,12.3122,0.0045,0.0699,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.1911,-0.3065,0.1023,0.0968,0.1023,-0.1366,0.2194,0,0.1845,0.1138,1.6213,-1.6037,0.051,-0.0848,0.0187,0.2446,0.0974,-0.0134,-0.1746,0,0.0128,0.0984,0.1297,13.0492,0.0025,0.0702,0,0,0,0,0,0
1,0,0,0.7,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2169,-0.3515,0.1006,0.0951,0.1006,-0.1357,0.2204,0,0.2094,0.1155,1.813,-1.6202,0.0525,-0.0953,0.0195,0.2798,0.0973,-0.0122,-0.1747,0,0.0127,0.0985,0.129,14.3208,0.0007,0.0705,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2221,0.369,0.1756,0.1702,0.1756,-0.1389,0.2313,0,-0.2093,0.1907,-1.0977,-1.6614,0.0537,-0.0994,-0.0195,-0.2798,0.1726,-0.0122,-0.1747,0,-0.0074,0.1736,-0.0429,14.3208,0.0007,0.0705,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.1956,0.3219,0.1774,0.172,0.1774,-0.1398,0.2304,0,-0.1844,0.189,-0.9758,-1.6455,0.0521,-0.0888,-0.0187,-0.2446,0.1728,-0.0134,-0.1746,0,-0.0082,0.1736,-0.047,13.0492,0.0025,0.0702,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.1699,0.2802,0.1788,0.1734,0.1788,-0.1416,0.2336,0,-0.1604,0.1875,-0.8554,-1.6486,0.0543,-0.0898,-0.017,-0.2095,0.173,-0.0142,-0.1746,0,-0.0079,0.1736,-0.0457,12.3122,0.0045,0.0699,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1413,0.2321,0.1802,0.1748,0.1802,-0.1413,0.2321,0,-0.1333,0.1862,-0.7161,-1.6423,0.0573,-0.0957,-0.0143,-0.1747,0.1731,-0.0143,-0.1747,0,-0.0067,0.1736,-0.0387,12.234,0.0057,0.0697,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1126,0.1845,0.1813,0.1759,0.1813,-0.1408,0.2306,0,-0.1062,0.1851,-0.5737,-1.6382,0.0572,-0.0946,-0.0113,-0.1398,0.1732,-0.0141,-0.1749,0,-0.0053,0.1735,-0.0303,12.3639,0.0059,0.0698,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0841,0.1375,0.1822,0.1768,0.1822,-0.1403,0.2293,0,-0.0793,0.1843,-0.4303,-1.6347,0.0567,-0.0932,-0.0084,-0.1049,0.1733,-0.014,-0.175,0,-0.0038,0.1735,-0.0222,12.5101,0.0058,0.0699,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0559,0.0913,0.1828,0.1774,0.1828,-0.1398,0.2283,0,-0.0527,0.1838,-0.2868,-1.6324,0.0562,-0.092,-0.0055,-0.07,0.1734,-0.0138,-0.1751,0,-0.0025,0.1734,-0.0145,12.6499,0.0056,0.0699,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0279,0.0455,0.1832,0.1778,0.1832,-0.1395,0.2276,0,-0.0263,0.1834,-0.1434,-1.6314,0.0559,-0.0913,-0.0027,-0.035,0.1734,-0.0137,-0.1751,0,-0.0012,0.1734,-0.0071,12.7532,0.0055,0.07,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.1833,0.1779,0.1833,-0.1394,0.2273,0,0,0.1833,0,-1.8276,0.0558,-0.091,0,0,0.1734,-0.0137,-0.1751,0,0,0.1734,0,12.7917,0.0055,0.07,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0279,-0.0455,0.1832,0.1778,0.1832,-0.1395,0.2276,0,0.0263,0.1834,0.1434,-1.6314,0.0559,-0.0913,0.0027,0.035,0.1734,-0.0137,-0.1751,0,0.0012,0.1734,0.0071,12.7532,0.0055,0.07,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.0559,-0.0913,0.1828,0.1774,0.1828,-0.1398,0.2283,0,0.0527,0.1838,0.2868,-1.6324,0.0562,-0.092,0.0055,0.07,0.1734,-0.0138,-0.1751,0,0.0025,0.1734,0.0145,12.6499,0.0056,0.0699,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0841,-0.1375,0.1822,0.1768,0.1822,-0.1403,0.2293,0,0.0793,0.1843,0.4303,-1.6347,0.0567,-0.0932,0.0084,0.1049,0.1733,-0.014,-0.175,0,0.0038,0.1735,0.0222,12.5101,0.0058,0.0699,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1126,-0.1845,0.1813,0.1759,0.1813,-0.1408,0.2306,0,0.1062,0.1851,0.5737,-1.6382,0.0572,-0.0946,0.0113,0.1398,0.1732,-0.0141,-0.1749,0,0.0053,0.1735,0.0303,12.3639,0.0059,0.0698,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.1413,-0.2321,0.1802,0.1748,0.1802,-0.1413,0.2321,0,0.1333,0.1862,0.7161,-1.6423,0.0573,-0.0957,0.0143,0.1747,0.1731,-0.0143,-0.1747,0,0.0067,0.1736,0.0387,12.234,0.0057,0.0697,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.1699,-0.2802,0.1788,0.1734,0.1788,-0.1416,0.2336,0,0.1604,0.1875,0.8554,-1.6486,0.0543,-0.0898,0.017,0.2095,0.173,-0.0142,-0.1746,0,0.0079,0.1736,0.0457,12.3122,0.0045,0.0699,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.1956,-0.3219,0.1774,0.172,0.1774,-0.1398,0.2304,0,0.1844,0.189,0.9758,-1.6455,0.0521,-0.0888,0.0187,0.2446,0.1728,-0.0134,-0.1746,0,0.0082,0.1736,0.047,13.0492,0.0025,0.0702,0,0,0,0,0,0
1,0,0,0.8,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2221,-0.369,0.1756,0.1702,0.1756,-0.1389,0.2313,0,0.2093,0.1907,1.0977,-1.6614,0.0537,-0.0994,0.0195,0.2798,0.1726,-0.0122,-0.1747,0,0.0074,0.1736,0.0429,14.3208,0.0007,0.0705,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2296,0.3943,0.3325,0.3271,0.3325,-0.1436,0.2471,0,-0.2058,0.3477,-0.592,-1.7174,0.0554,-0.1055,-0.0196,-0.2798,0.3187,-0.0122,-0.1747,0,0.0027,0.3192,0.0085,14.2984,0.0006,0.0705,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.2023,0.3442,0.333,0.3276,0.333,-0.1446,0.2463,0,-0.1815,0.3447,-0.5267,-1.7019,0.0538,-0.0946,-0.0188,-0.2446,0.319,-0.0134,-0.1746,0,0.0007,0.3196,0.0023,13.025,0.0025,0.0702,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.1757,0.2996,0.3334,0.3281,0.3334,-0.1464,0.2498,0,-0.158,0.3422,-0.4619,-1.705,0.0561,-0.0958,-0.0171,-0.2095,0.3193,-0.0142,-0.1746,0,-0.0003,0.3198,-0.001,12.2873,0.0045,0.0699,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1462,0.2484,0.3338,0.3285,0.3338,-0.1462,0.2484,0,-0.1315,0.3399,-0.3868,-1.6992,0.0592,-0.102,-0.0143,-0.1747,0.3196,-0.0143,-0.1747,0,-0.0004,0.3199,-0.0011,12.2091,0.0057,0.0697,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1165,0.1976,0.3341,0.3288,0.3341,-0.1457,0.247,0,-0.1048,0.338,-0.31,-1.6958,0.0591,-0.101,-0.0113,-0.1398,0.3198,-0.0142,-0.1748,0,-0.0002,0.32,-0.0005,12.339,0.0059,0.0697,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0871,0.1474,0.3344,0.3291,0.3344,-0.1452,0.2458,0,-0.0783,0.3366,-0.2326,-1.6929,0.0586,-0.0997,-0.0084,-0.1049,0.32,-0.014,-0.175,0,0,0.3201,-0.0001,12.4854,0.0058,0.0699,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0579,0.0979,0.3346,0.3293,0.3346,-0.1448,0.2448,0,-0.052,0.3356,-0.1551,-1.6911,0.0582,-0.0986,-0.0055,-0.07,0.3201,-0.0139,-0.1751,0,0,0.3201,0.0001,12.6254,0.0057,0.0699,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0289,0.0488,0.3347,0.3294,0.3347,-0.1445,0.2442,0,-0.026,0.335,-0.0775,-1.6903,0.0579,-0.0979,-0.0027,-0.035,0.3201,-0.0138,-0.1751,0,0,0.3202,0.0001,12.7288,0.0055,0.07,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.3348,0.3294,0.3348,-0.1444,0.2439,0,0,0.3348,0,-1.94,0.0578,-0.0977,0,0,0.3202,-0.0137,-0.1751,0,0,0.3202,0,12.7672,0.0055,0.07,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0289,-0.0488,0.3347,0.3294,0.3347,-0.1445,0.2442,0,0.026,0.335,0.0775,-1.6903,0.0579,-0.0979,0.0027,0.035,0.3201,-0.0138,-0.1751,0,0,0.3202,-0.0001,12.7288,0.0055,0.07,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.0579,-0.0979,0.3346,0.3293,0.3346,-0.1448,0.2448,0,0.052,0.3356,0.1551,-1.6911,0.0582,-0.0986,0.0055,0.07,0.3201,-0.0139,-0.1751,0,0,0.3201,-0.0001,12.6254,0.0057,0.0699,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0871,-0.1474,0.3344,0.3291,0.3344,-0.1452,0.2458,0,0.0783,0.3366,0.2326,-1.6929,0.0586,-0.0997,0.0084,0.1049,0.32,-0.014,-0.175,0,0,0.3201,0.0001,12.4854,0.0058,0.0699,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1165,-0.1976,0.3341,0.3288,0.3341,-0.1457,0.247,0,0.1048,0.338,0.31,-1.6958,0.0591,-0.101,0.0113,0.1398,0.3198,-0.0142,-0.1748,0,0.0002,0.32,0.0005,12.339,0.0059,0.0697,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.1462,-0.2484,0.3338,0.3285,0.3338,-0.1462,0.2484,0,0.1315,0.3399,0.3868,-1.6992,0.0592,-0.102,0.0143,0.1747,0.3196,-0.0143,-0.1747,0,0.0004,0.3199,0.0011,12.2091,0.0057,0.0697,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.1757,-0.2996,0.3334,0.3281,0.3334,-0.1464,0.2498,0,0.158,0.3422,0.4619,-1.705,0.0561,-0.0958,0.0171,0.2095,0.3193,-0.0142,-0.1746,0,0.0003,0.3198,0.001,12.2873,0.0045,0.0699,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.2023,-0.3442,0.333,0.3276,0.333,-0.1446,0.2463,0,0.1815,0.3447,0.5267,-1.7019,0.0538,-0.0946,0.0188,0.2446,0.319,-0.0134,-0.1746,0,-0.0007,0.3196,-0.0023,13.025,0.0025,0.0702,0,0,0,0,0,0
1,0,0,0.9,80000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2296,-0.3943,0.3325,0.3271,0.3325,-0.1436,0.2471,0,0.2058,0.3477,0.592,-1.7174,0.0554,-0.1055,0.0196,0.2798,0.3187,-0.0122,-0.1747,0,-0.0027,0.3192,-0.0085,14.2984,0.0006,0.0705,0,0,0,0,0,0
1,0,0,0.5,90000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2095,0.3315,0.0991,0.0935,0.0991,-0.1311,0.2079,0,-0.2021,0.1134,-1.7813,-1.5825,0.0539,-0.0889,-0.0177,-0.2802,0.095,-0.0111,-0.175,0,-0.0111,0.096,-0.1154,15.7904,0.0042,0.0696,0,0,0,0,0,0
1,0,0,0.5,90000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.1834,0.2886,0.1006,0.0951,0.1006,-0.1311,0.2066,0,-0.1769,0.1116,-1.5847,-1.5738,0.0505,-0.0826,-0.016,-0.2453,0.095,-0.0114,-0.1751,0,-0.0102,0.0958,-0.1065,15.3009,0.0026,0.0702,0,0,0,0,0,0
1,0,0,0.5,90000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.159,0.2489,0.1019,0.0964,0.1019,-0.1325,0.2075,0,-0.1534,0.1101,-1.3937,-1.5654,0.0505,-0.0828,-0.0151,-0.21,0.0949,-0.0126,-0.175,0,-0.0101,0.0956,-0.1061,13.8827,0.0025,0.0704,0,0,0,0,0,0
1,0,0,0.5,90000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1329,0.2058,0.1031,0.0976,0.1031,-0.1329,0.2058,0,-0.1282,0.1088,-1.1785,-1.549,0.053,-0.0857,-0.0135,-0.1749,0.0949,-0.0135,-0.1749,0,-0.0094,0.0954,-0.098,12.9516,0.0042,0.0701,0,0,0,0,0,0
1,0,0,0.5,90000000,2.5,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.106,0.1632,0.1041,0.0986,0.1041,-0.1325,0.204,0,-0.1023,0.1078,-0.9491,-1.5402,0.0538,-0.0844,-0.0109,-0.14,0.0949,-0.0136,-0.175,0,-0.0076,0.0952,-0.0797,12.8238,0.0054,0.0699,0,0,0,0,0,0
